
"TABLE_NAME","TABLE_COMMENT","COLUMN_ID","COLUMN_NAME","COLUMN_COMMENT","PK_YN","NULLABLE","DATA_TYPE","DATA_PRECISION","DATA_SCALE","CHAR_LENGTH","DATA_LENGTH"
"TPRMPP_BRIVGL","프로젝트관리_사전협의검토의견기본변경로그",17,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_BRIVGL","프로젝트관리_사전협의검토의견기본변경로그",18,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,56
"TPRMPP_BRIVGL","프로젝트관리_사전협의검토의견기본변경로그",19,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",1,"IPM_OPNN_SNO","개선의견일련번호","Y","N","NUMBER",9,0,0,22
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",2,"DOC_MNG_NO","문서관리번호",,"N","VARCHAR2",,,20,80
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",3,"DOC_VRS_SNO","문서버전일련번호",,"N","NUMBER",9,0,0,22
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",4,"FSG_YN","완료여부",,"N","VARCHAR2",,,1,4
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",5,"IVG_OPNN_CONE","검토의견내용",,"Y","VARCHAR2",,,2000,8000
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",6,"RFR_CONE","참조내용",,"Y","VARCHAR2",,,4000,16000
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",7,"RFR_ID","참조ID",,"Y","VARCHAR2",,,14,56
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",8,"RPL_OPNN_TC","회신의견구분코드",,"Y","VARCHAR2",,,2,8
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",9,"FST_ENR_USID","최초등록사용자ID",,"N","VARCHAR2",,,14,56
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",10,"FST_ENR_DTM","최초등록일시",,"N","DATE",,,0,7
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",11,"DEL_YN","삭제여부",,"N","VARCHAR2",,,1,4
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",12,"GUID","GUID",,"N","VARCHAR2",,,38,152
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",13,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",14,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,56
"TPRMPP_BRIVGM","프로젝트관리_사전협의검토의견기본",15,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",1,"LOG_HIS_TGR_SNO","로그이력전문일련번호","Y","N","NUMBER",18,0,0,22
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",2,"IT_PTL_ASCT_ID","IT포탈협의회ID",,"N","VARCHAR2",,,32,128
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",3,"CKG_OPNN_CONE","점검의견내용",,"Y","VARCHAR2",,,1000,4000
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",4,"SYN_OPNN_CONE","종합의견내용",,"Y","VARCHAR2",,,6000,24000
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",5,"FL_MPN_ID","파일매핑ID",,"Y","VARCHAR2",,,36,144
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",6,"CHG_DTT_YN","변경구분여부",,"N","VARCHAR2",,,1,4
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",7,"CHG_DTM","변경일시",,"N","DATE",,,0,7
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",8,"CHG_USID","변경사용자ID",,"Y","VARCHAR2",,,14,14
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",9,"FST_ENR_USID","최초등록사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",10,"FST_ENR_DTM","최초등록일시",,"N","DATE",,,0,7
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",11,"DEL_YN","삭제여부",,"N","VARCHAR2",,,1,1
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",12,"GUID","GUID",,"N","VARCHAR2",,,38,38
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",13,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",14,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_BRSLTL","프로젝트관리_협의회결과서기본변경로그",15,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_BRSLTM","프로젝트관리_협의회결과서기본",1,"IT_PTL_ASCT_ID","IT포탈협의회ID","Y","N","VARCHAR2",,,32,128
"TPRMPP_BRSLTM","프로젝트관리_협의회결과서기본",2,"CKG_OPNN_CONE","점검의견내용",,"Y","VARCHAR2",,,1000,4000
"TPRMPP_BRSLTM","프로젝트관리_협의회결과서기본",3,"SYN_OPNN_CONE","종합의견내용",,"Y","VARCHAR2",,,6000,24000
"TPRMPP_BRSLTM","프로젝트관리_협의회결과서기본",4,"FL_MPN_ID","파일매핑ID",,"Y","VARCHAR2",,,36,144
"TPRMPP_BRSLTM","프로젝트관리_협의회결과서기본",5,"FST_ENR_USID","최초등록사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_BRSLTM","프로젝트관리_협의회결과서기본",6,"FST_ENR_DTM","최초등록일시",,"N","DATE",,,0,7
"TPRMPP_BRSLTM","프로젝트관리_협의회결과서기본",7,"DEL_YN","삭제여부",,"N","VARCHAR2",,,1,1
"TPRMPP_BRSLTM","프로젝트관리_협의회결과서기본",8,"GUID","GUID",,"N","VARCHAR2",,,38,38
"TPRMPP_BRSLTM","프로젝트관리_협의회결과서기본",9,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_BRSLTM","프로젝트관리_협의회결과서기본",10,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_BRSLTM","프로젝트관리_협의회결과서기본",11,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",1,"LOG_HIS_TGR_SNO","로그이력전문일련번호","Y","N","NUMBER",18,0,0,22
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",2,"IT_PTL_ASCT_ID","IT포탈협의회ID",,"N","VARCHAR2",,,32,128
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",3,"CNRC_DT","회의일자",,"N","VARCHAR2",,,8,32
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",4,"CNRC_STT_TM","회의시작시각",,"N","VARCHAR2",,,6,24
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",5,"ENO","사원번호",,"N","VARCHAR2",,,32,128
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",6,"USE_PSB_YN","사용가능여부",,"Y","VARCHAR2",,,1,4
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",7,"CHG_DTT_YN","변경구분여부",,"N","VARCHAR2",,,1,4
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",8,"CHG_DTM","변경일시",,"N","DATE",,,0,7
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",9,"CHG_USID","변경사용자ID",,"Y","VARCHAR2",,,14,14
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",10,"FST_ENR_USID","최초등록사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",11,"FST_ENR_DTM","최초등록일시",,"N","DATE",,,0,7
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",12,"DEL_YN","삭제여부",,"N","VARCHAR2",,,1,1
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",13,"GUID","GUID",,"N","VARCHAR2",,,38,38
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",14,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",15,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_BSCHDL","프로젝트관리_협의회일정기본변경로그",16,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",1,"IT_PTL_ASCT_ID","IT포탈협의회ID","Y","N","VARCHAR2",,,32,128
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",2,"CNRC_DT","회의일자","Y","N","VARCHAR2",,,8,32
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",3,"CNRC_STT_TM","회의시작시각","Y","N","VARCHAR2",,,6,24
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",4,"ENO","사원번호","Y","N","VARCHAR2",,,32,128
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",5,"USE_PSB_YN","사용가능여부",,"Y","VARCHAR2",,,1,4
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",6,"FST_ENR_USID","최초등록사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",7,"FST_ENR_DTM","최초등록일시",,"N","DATE",,,0,7
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",8,"DEL_YN","삭제여부",,"N","VARCHAR2",,,1,1
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",9,"GUID","GUID",,"N","VARCHAR2",,,38,38
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",10,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",11,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_BSCHDM","프로젝트관리_협의회일정기본",12,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",1,"LOG_HIS_TGR_SNO","로그이력전문일련번호","Y","N","NUMBER",18,0,0,22
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",2,"TMN_MNG_NO","단말관리번호",,"N","VARCHAR2",,,16,64
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",3,"SNO","일련번호",,"N","NUMBER",9,0,0,22
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",4,"BG_NO","예산번호",,"Y","VARCHAR2",,,15,60
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",5,"BG_SNO","예산일련번호",,"Y","NUMBER",9,0,0,22
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",6,"CGPR_ID","담당자ID",,"Y","VARCHAR2",,,14,56
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",7,"DFR_CLE_C","지급주기코드",,"Y","VARCHAR2",,,1,4
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",8,"IND_RSN","증감사유",,"Y","VARCHAR2",,,200,800
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",9,"NSF_USG_CONE","소요자금용도내용",,"Y","VARCHAR2",,,200,800
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",10,"RMK","비고",,"Y","VARCHAR2",,,300,300
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",11,"SPF_TMN_NM","특정단말명",,"Y","VARCHAR2",,,100,400
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",12,"SVN_DPM_C","주관부서코드",,"Y","VARCHAR2",,,20,80
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",13,"SVN_TEM_C","주관팀코드",,"Y","VARCHAR2",,,5,20
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",14,"RQM_BG_AMT","소요예산금액",,"Y","NUMBER",18,0,0,22
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",15,"FC_AMT","외화금액",,"Y","NUMBER",18,3,0,22
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",16,"CUR_C","통화코드",,"Y","VARCHAR2",,,3,3
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",17,"XCR","환율",,"Y","NUMBER",9,4,0,22
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",18,"XCR_BSE_DT","환율기준일자",,"Y","VARCHAR2",,,8,32
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",19,"IT_PTL_TMN_SVC_TC","IT포탈단말서비스구분코드",,"Y","VARCHAR2",,,2,2
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",20,"IT_PTL_TMN_KD_TC","IT포탈단말종류구분코드",,"Y","VARCHAR2",,,2,8
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",21,"CHG_DTT_YN","변경구분여부",,"N","VARCHAR2",,,1,4
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",22,"CHG_DTM","변경일시",,"N","DATE",,,0,7
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",23,"CHG_USID","변경사용자ID",,"Y","VARCHAR2",,,14,56
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",24,"FST_ENR_USID","최초등록사용자ID",,"N","VARCHAR2",,,14,56
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",25,"FST_ENR_DTM","최초등록일시",,"N","DATE",,,0,7
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",26,"DEL_YN","삭제여부",,"N","VARCHAR2",,,1,4
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",27,"GUID","GUID",,"N","VARCHAR2",,,38,152
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",28,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",29,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,56
"TPRMPP_BTERML","프로젝트관리_전산업무비단말기기본변경로그",30,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",1,"TMN_MNG_NO","단말관리번호","Y","N","VARCHAR2",,,16,64
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",2,"SNO","일련번호","Y","N","NUMBER",9,0,0,22
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",3,"BG_NO","예산번호",,"Y","VARCHAR2",,,15,60
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",4,"BG_SNO","예산일련번호",,"Y","NUMBER",9,0,0,22
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",5,"CGPR_ID","담당자ID",,"Y","VARCHAR2",,,14,56
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",6,"DFR_CLE_C","지급주기코드",,"Y","VARCHAR2",,,1,4
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",7,"IND_RSN","증감사유",,"Y","VARCHAR2",,,200,800
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",8,"NSF_USG_CONE","소요자금용도내용",,"Y","VARCHAR2",,,200,800
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",9,"RMK","비고",,"Y","VARCHAR2",,,300,300
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",10,"SPF_TMN_NM","특정단말명",,"Y","VARCHAR2",,,100,400
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",11,"SVN_DPM_C","주관부서코드",,"Y","VARCHAR2",,,20,80
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",12,"SVN_TEM_C","주관팀코드",,"Y","VARCHAR2",,,5,20
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",13,"RQM_BG_AMT","소요예산금액",,"Y","NUMBER",18,0,0,22
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",14,"FC_AMT","외화금액",,"Y","NUMBER",18,3,0,22
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",15,"CUR_C","통화코드",,"Y","VARCHAR2",,,3,3
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",16,"XCR","환율",,"Y","NUMBER",9,4,0,22
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",17,"XCR_BSE_DT","환율기준일자",,"Y","VARCHAR2",,,8,32
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",18,"IT_PTL_TMN_SVC_TC","IT포탈단말서비스구분코드",,"Y","VARCHAR2",,,2,8
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",19,"IT_PTL_TMN_KD_TC","IT포탈단말종류구분코드",,"Y","VARCHAR2",,,2,8
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",20,"FST_ENR_USID","최초등록사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",21,"FST_ENR_DTM","최초등록일시",,"N","DATE",,,0,7
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",22,"DEL_YN","삭제여부",,"N","VARCHAR2",,,1,1
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",23,"GUID","GUID",,"N","VARCHAR2",,,38,38
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",24,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",25,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_BTERMM","프로젝트관리_전산업무비단말기기본",26,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",1,"APF_DCM_NO","신청서식별번호","Y","N","VARCHAR2",,,64,64
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",2,"APF_SNO","신청서일련번호","Y","N","NUMBER",9,0,0,22
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",3,"FNT_TB_NM","원천테이블명",,"Y","VARCHAR2",,,120,120
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",4,"FNT_TB_CRY_SNO","원천테이블적재일련번호",,"Y","NUMBER",10,0,0,22
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",5,"PK_COL_NM","주식별자컬럼명",,"Y","VARCHAR2",,,4000,16000
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",6,"FST_ENR_USID","최초등록사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",7,"FST_ENR_DTM","최초등록일시",,"N","DATE",,,0,7
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",8,"DEL_YN","삭제여부",,"N","VARCHAR2",,,1,1
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",9,"GUID","GUID",,"N","VARCHAR2",,,38,38
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",10,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",11,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_CAPPLA","프로젝트관리_공통신청서관계",12,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",1,"LOG_HIS_TGR_SNO","로그이력전문일련번호","Y","N","NUMBER",18,0,0,22
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",2,"APF_DCM_NO","신청서식별번호",,"N","VARCHAR2",,,64,256
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",3,"APF_PRG_STS_C","신청서진행상태코드",,"N","VARCHAR2",,,2,8
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",4,"DCD_REQ_TTL","결재요청제목",,"Y","VARCHAR2",,,255,1020
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",5,"DCD_REQ_INF","결재요청정보",,"Y","CLOB",,,0,4000
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",6,"DCD_REQ_DTM","결재요청일시",,"Y","DATE",,,0,7
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",7,"DCD_REQ_BBR_C","결재요청부점코드",,"Y","VARCHAR2",,,3,12
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",8,"DCD_REQ_USID","결재요청사용자ID",,"Y","VARCHAR2",,,14,56
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",9,"RGPR_DCD_REQ_CONE","등록자결재요청내용",,"Y","VARCHAR2",,,300,1200
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",10,"CHG_DTT_YN","변경구분여부",,"N","VARCHAR2",,,1,4
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",11,"CHG_DTM","변경일시",,"N","DATE",,,0,7
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",12,"CHG_USID","변경사용자ID",,"Y","VARCHAR2",,,14,56
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",13,"FST_ENR_USID","최초등록사용자ID",,"N","VARCHAR2",,,14,56
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",14,"FST_ENR_DTM","최초등록일시",,"N","DATE",,,0,7
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",15,"DEL_YN","삭제여부",,"N","VARCHAR2",,,1,4
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",16,"GUID","GUID",,"N","VARCHAR2",,,38,152
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",17,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",18,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,56
"TPRMPP_CAPPLL","프로젝트관리_공통신청서기본변경로그",19,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",1,"APF_DCM_NO","신청서식별번호","Y","N","VARCHAR2",,,64,64
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",2,"APF_PRG_STS_C","신청서진행상태코드",,"N","VARCHAR2",,,2,8
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",3,"DCD_REQ_TTL","결재요청제목",,"Y","VARCHAR2",,,255,255
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",4,"DCD_REQ_INF","결재요청정보",,"Y","CLOB",,,0,4000
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",5,"DCD_REQ_DTM","결재요청일시",,"Y","DATE",,,0,7
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",6,"DCD_REQ_BBR_C","결재요청부점코드",,"Y","VARCHAR2",,,3,3
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",7,"DCD_REQ_USID","결재요청사용자ID",,"Y","VARCHAR2",,,14,14
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",8,"RGPR_DCD_REQ_CONE","등록자결재요청내용",,"Y","VARCHAR2",,,300,1200
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",9,"FST_ENR_USID","최초등록사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",10,"FST_ENR_DTM","최초등록일시",,"N","DATE",,,0,7
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",11,"DEL_YN","삭제여부",,"N","VARCHAR2",,,1,1
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",12,"GUID","GUID",,"N","VARCHAR2",,,38,38
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",13,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",14,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_CAPPLM","프로젝트관리_공통신청서기본",15,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_CAUTHI","프로젝트관리_공통자격등급연계",1,"ATH_ID","권한ID","Y","N","VARCHAR2",,,32,32
"TPRMPP_CAUTHI","프로젝트관리_공통자격등급연계",2,"QLF_GR_MAT","자격등급사항",,"Y","VARCHAR2",,,2000,8000
"TPRMPP_CAUTHI","프로젝트관리_공통자격등급연계",3,"QLF_GR_NM","자격등급명",,"Y","VARCHAR2",,,200,200
"TPRMPP_CAUTHI","프로젝트관리_공통자격등급연계",4,"USE_YN","사용여부",,"Y","VARCHAR2",,,1,1
"TPRMPP_CAUTHI","프로젝트관리_공통자격등급연계",5,"FST_ENR_USID","최초등록사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_CAUTHI","프로젝트관리_공통자격등급연계",6,"FST_ENR_DTM","최초등록일시",,"N","DATE",,,0,7
"TPRMPP_CAUTHI","프로젝트관리_공통자격등급연계",7,"DEL_YN","삭제여부",,"N","VARCHAR2",,,1,1
"TPRMPP_CAUTHI","프로젝트관리_공통자격등급연계",8,"GUID","GUID",,"N","VARCHAR2",,,38,38
"TPRMPP_CAUTHI","프로젝트관리_공통자격등급연계",9,"GUID_PRG_SNO","GUID진행일련번호",,"N","NUMBER",4,0,0,22
"TPRMPP_CAUTHI","프로젝트관리_공통자격등급연계",10,"LST_CHG_USID","최종변경사용자ID",,"N","VARCHAR2",,,14,14
"TPRMPP_CAUTHI","프로젝트관리_공통자격등급연계",11,"LST_CHG_DTM","최종변경일시",,"N","DATE",,,0,7
"TPRMPP_CBLBCL","프로젝트관리_공통게시물기본변경로그",1,"LOG_HIS_TGR_SNO","로그이력전문일련번호","Y","N","NUMBER",18,0,0,22
"TPRMPP_CBLBCL","프로젝트관리_공통게시물기본변경로그",2,"NAC_NO","게시물번호",,"N","VARCHAR2",,,16,64
"TPRMPP_CBLBCL","프로젝트관리_공통게시물기본변경로그",3,"BLB_ID","게시판ID",,"N","VARCHAR2",,,10,40
"TPRMPP_CBLBCL","프로젝트관리_공통게시물기본변경로그",4,"ANC_YN","공지여부",,"N","VARCHAR2",,,1,4
"TPRMPP_CBLBCL","프로젝트관리_공통게시물기본변경로그",5,"APG_FL_NBR","첨부파일수",,"N","NUMBER",10,0,0,22
"TPRMPP_CBLBCL","프로젝트관리_공통게시물기본변경로그",6,"BBR_C","부점코드",,"Y","VARCHAR2",,,3,12
"TPRMPP_CBLBCL","프로젝트관리_공통게시물기본변경로그",7,"FL_APG_YN","파일첨부여부",,"N","VARCHAR2",,,1,1
